Molecule ChEMBL ID,Smiles,pIC50,BCUTs-1l,Xch-7d,BCUTd-1h,Xch-6d,BCUTc-1l,Xc-5d,SlogP_VSA2,BCUTi-1l,Xch-6dv,BCUTc-1h,BCUTse-1l,BCUTd-1l,Xc-3d,pIC50_binary
D0409,n1(c(=O)n(c2c(c1=O)n(c(c2C#N)N1C[C@H](CCC1)[NH3+])Cc1ccccc1)C)Cc1nccc2c1cccc2,8.398,1.2331136305636383,1.1291862191087734,3.3631681908874738,0.5756401115000606,-0.4475918243318575,0.8066650519258578,37.816631105294384,10.925992875376688,0.2282515000768452,0.7054048770733701,2.4080175621550084,0.911325386292034,2.4478139363015208,1
D1183,c1(c(c(c(c(n1)C)CC(=O)Nc1c(csc1)C(=O)[O-])c1ccc(cc1)C)C[NH3+])CC(C)C,7.523,0.6152606236701738,0.5315287701902295,3.2888320294357003,0.2800689695732952,-0.6260267449600097,0.5146679697217047,16.860463538250563,10.311634044171026,0.1438152752531172,0.710049998156251,2.419796715106198,0.9725576387394866,2.573993554957312,1
D1302,c1(cc(c(cc1F)C[C@H](CC(=O)N1[C@@H](C[NH+]2C(=NN=C2C(F)(F)F)C1)C)[NH3+])F)F,7.377,1.2054197849116297,0.70399856386971,4.022198125381699,0.2953063970315343,-0.3974985902346912,0.9466751813640196,53.827822019281065,10.953586832930934,0.1133597187344567,0.7043545534344251,2.4365877576367216,0.9777545239640152,3.556561830863832,1
D1263,C([C@@H](C(=O)N1[C@@H](CCC1)C#N)N)CC(=O)Nc1ccccc1,7.432,1.2532519679925942,0.3109397312244018,3.1788450078290813,0.2534367876932762,-0.4075189168905858,0.2826915653637701,35.342707253761986,10.960833364498344,0.1233621078725068,0.3895982026125096,2.444576431206161,0.9113353033761568,1.2237010601067566,1
D0377,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCC[C@H]1CNc1ccc(cn1)C#N)[NH3+])F)F,8.456,1.2342464419959729,0.5469934986381376,3.1979446728810017,0.2902636039661994,-0.4107257136747969,0.4487842234733394,40.964262451270265,10.953586774518753,0.1525431763744842,0.7042995306829624,2.436587725712521,0.9113181083854944,2.109148563462027,1
D0792,N12C(=O)[C@@H](N)CCCCNC(=O)CNC(=O)CNC(=O)c3c(C[S+](C)C)ccc(NC(=O)[C@@H]1CCC2)c3,7.921,0.3915385074893142,0.3982714609831187,3.208622146322796,0.2041241452319315,-0.4027263309419305,0.530697210649201,85.21005402657704,10.323457393302528,0.1153433541337621,0.438174597027195,2.431700690341704,0.9771752637431388,2.6641945329323726,1
D2414,FC(F)(c1cnc(N2CC[NH+](CC2)CCCn2c(=O)n(c3c(c2=O)n(c(n3)N2C[C@@H](CCC2)[NH3+])CC#CC)C)nc1)F,6.131,1.2134597408143184,0.9344621942844578,4.022128367890284,0.4786753560805469,-0.4339110769243848,1.1416282162669735,80.50837017675167,10.92748480272532,0.2108044608449088,0.7054458367192425,2.41259058415444,0.9772515652391892,3.735954685161144,0
D1957,c1(cc(c(cc1F)C[C@H](CC(=O)N1CC[NH+]2C(=NN=C2C(F)(F)F)C1(C)C)[NH3+])F)F,6.757,1.179106123997168,0.8003022233578698,4.02851355187264,0.2679345045969392,-0.3980927784831506,1.3254973530273937,53.32490644251645,10.953586817565991,0.1023881225344029,0.7043596701704453,2.436587757679861,0.9777313648270286,4.164496003232169,0
D2817,c1ccc(cc1)OP(=O)([C@H]1CCCN1C(=O)C[NH3+])Oc1ccccc1,4.796,0.2892492918310321,0.4367710607780533,4.034360711851207,0.3310910920747876,-0.461909641381679,0.3699297990629521,29.679531505717005,10.453841581453103,0.2322680635078811,0.7201138369899234,2.4251971253811484,0.9776397729964488,1.7004703023063608,0
D2870,N1(C(=O)C([NH3+])(C)C)[C@H](B(O)O)CCC1,4.523,1.183996843002925,0.2774285461698393,4.02211649849381,0.1360827634879543,-0.404410678510857,0.759679700787487,45.99840120072008,8.290109848798878,0.0983481741282368,0.7148383450392304,2.237146289309299,0.977679598431257,2.138190930760348,0
D1746,C1CC(CCS1(=O)=O)(NC(=O)C[C@@H](Cc1c(cccc1)F)[NH3+])c1scc(n1)c1ccc(cc1)F,7.0,0.2942652339824125,0.7342290555834514,4.039234796791255,0.3561336135095228,-0.3999108898432411,0.4176908144772008,36.85650327726919,10.311364370263924,0.2877056059837137,0.7043174773257337,2.436087026669972,0.9713413097385468,3.562961409852764,0
D1729,c1cc(c(cc1)c1ccc2c(c1C[NH3+])n(c[nH+]2)CCO)Cl,7.018,1.2989875093543266,0.5684270182577428,3.2982810374936595,0.3305272079323987,-0.3347904873449578,0.3638081882498113,16.28050900714498,10.933725123765385,0.1151138989039426,0.7104574009832738,2.415096161762957,0.98717168159677,1.0883949953038232,0
D1178,c1(C(=O)[C@H]2N(C(=O)[C@H]3[NH2+][C@@H]4[C@H](C3)CCCC4)CCC2)nc2c(s1)cccc2,7.523,0.6047759580318732,1.1107072699607874,3.2095246483074664,0.6860260682416407,-0.3977978263610334,0.5718071522157747,46.24459182087059,10.311109986241076,0.4998830912973443,0.4937020850101289,2.433082382072702,0.9772861544805768,1.657065706435659,1
D1103,C([C@@H](C(=O)N1[C@@H](CCC1)C#N)[NH3+])(CC(=O)N1CCc2c(C1)scc2)(C)C,7.602,0.6099585900688812,0.5402433551367823,4.022992249751056,0.3860827634879543,-0.4094783664316157,0.8463872373340273,46.78737339052504,10.31140135974356,0.2751531309670388,0.718012806541079,2.4783671548913,0.9113249827689102,2.448045262598628,1
D1713,C1N(C[C@H]2[C@@H]([C@@H]12)[NH2+]CC(=O)N1CC(C[C@H]1C#N)(F)F)c1ccc(cn1)C#N,7.032,1.176977191362855,1.6984891389729415,4.018058369975508,1.262995186199693,-0.4225552099340623,0.2475997599422481,59.97630443118999,10.987621059062391,0.8725221640849707,0.5144933102661635,2.455977013504446,0.9108671450355602,2.691264240765812,0
D2324,[NH2+]1[C@@H](CCC1)C(=O)N1CCSC1,6.269,0.6251165534122645,0.2628917115316043,3.161493718880456,0.1666666666666666,-0.3955862691838252,0.1924500897298752,41.56808509765524,10.338212834058451,0.1689933673038886,0.4949235081562231,2.563768679665825,0.9780919153599714,0.5257834230632086,0
D0282,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCC[C@H]1COc1cc(ccn1)C#N)[NH3+])F)F,8.638,1.2342785526086204,0.5469934986381376,3.1979599926190256,0.2902636039661994,-0.505714463556987,0.4487842234733394,41.02638800987061,10.953586787771458,0.1525431763744842,0.7043034707761533,2.436587734782531,0.9113179596797742,2.109148563462027,1
D2050,C(c1ccc(cc1)C(=O)[O-])NC(=O)[C@@H]1N(C(=O)C[C@@H](Cc2c(cc(c(c2)F)F)F)[NH3+])CCS1,6.64,0.6223036341536397,0.584579982682745,3.199148355581446,0.2749716523768432,-0.6265831969257604,0.6991901088165221,46.3968981322814,10.338095860229332,0.20672499411953,0.7043108553850307,2.434688730420085,0.9725047849540844,2.610142775446899,0
D3054,c1ccc(cc1)OP(=O)([C@H]1CCCN1C(=O)[C@H](CO)[NH3+])Oc1ccccc1,3.298,0.2892486696064829,0.4279422484115037,4.034363602114022,0.3310910920747876,-0.4619137546805596,0.4883549378178073,40.89002528830601,10.453840880830668,0.2322680635078811,0.721398037577169,2.42519450306664,0.9778578523247414,1.892920392036236,0
D0754,O=S(=O)(c1cc2ccc3O[C@@H]([C@H](Cc3c2cc1)[NH3+])c1c(cc(c(c1)F)F)F)C,7.971,0.2964141552200894,0.6362827407871332,4.042886676495378,0.2347080484106438,-0.5108815794808973,1.0393233328878269,20.715406996988303,10.309668136118011,0.0897791890991354,0.7097507034169995,2.397093124710127,0.9683228381457272,3.330836399949058,1
D1155,CC(C)(CNC(=O)c1c(n2c(nc1C)cc(n2)c1ccccc1)C)[NH2+]CC(=O)N1CCC[C@H]1C#N,7.553,1.159490659817435,0.8037104731154451,4.018024374228464,0.477950201711016,-0.4315565132473028,0.6154934319916996,62.52736271168639,10.951978467286356,0.1776395658193462,0.5129893364269236,2.4360962825103374,0.9113180548590244,3.156606956856656,1
D0965,C(=O)(CC([NH2+]CC(=O)N1[C@@H](C[C@@H](C1)F)C#N)(C)C)Nc1ncc(cc1)OC,7.745,1.1585730224018296,0.443612424928662,4.018030410256822,0.3031553154978036,-0.5271648719514949,0.1642664266089148,59.64999954064498,10.997869334052687,0.1242239818865403,0.5122105677980585,2.4707041863135903,0.9113198866314172,2.7311570313901727,1
D2520,c1nc(cc(n1)N1C[C@@H]([C@H](C1)[NH3+])c1cc(c(cc1F)F)F)c1cc(ccc1)OC(F)(F)F,5.886,1.1828169037406553,0.6951170852367587,4.01707835714463,0.429558378198271,-0.4382509146701491,0.5813389786187642,35.46166954189791,10.951476861977095,0.2143489762777637,0.7066054788246733,2.434669405647386,0.988661904912686,3.646425552236392,0
D3037,C(S(=O)(=O)Nc1ccc(cc1)OCC[NH2+]C[C@@H]1Oc2c(OC1)cccc2)C(C)C,3.486,0.2980038100650867,0.3800398276929223,4.038973524668853,0.2347080484106438,-0.518425763132744,0.0833333333333333,46.57789371967501,10.320179301346446,0.0725659009915498,0.5017703901935809,2.443284271812047,0.9715450468515175,2.5610608406795388,0
D1266,N1(C(=O)C[C@@H]([NH3+])Cc2c(F)cccc2)[C@H](C(=O)NCc2ccc(CC(=O)[O-])cc2)CSC1,7.432,0.6250800055864272,0.5317015470487815,3.182649834491281,0.3027494301546209,-0.6334184876225569,0.3658567754831887,46.39689813228141,10.338201783924005,0.2136694385639745,0.7042946145136898,2.434897245630735,0.9725100600033454,2.251110690351662,1
D2821,C(=O)(N1CSCC1)C[C@H]([NH3+])CCc1ccccc1,4.783,0.6251144976428982,0.2144276820809155,3.1252341335336142,0.1853954059492991,-0.4043770792497,0.1178511301977579,35.02332869174266,10.338209910411202,0.1288995986101646,0.7036671237516181,2.440121119048273,0.9780074245601976,0.8951682068889268,0
D0474,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCCC1)[NH3+])F)F,8.319,1.2286734125853078,0.5714012668725921,3.1980161132436047,0.2902636039661994,-0.4107130800982519,0.5666353536710973,41.88746365967456,10.953586785837851,0.2031953858775906,0.7042862843259569,2.436587733128188,0.9772378598769728,2.1032692000603466,1
D1831,C1[C@@H](C[C@H]2[C@@H]1C[C@H](C2)OC(=O)Nc1ccccc1)[NH2+]CC(=O)N1[C@@H](CCC1)C#N,6.917,1.173172639700949,0.8529747509478295,3.1597859378693327,0.6616850781571394,-0.4764537709592434,0.2475997599422481,48.17749038900977,10.96083400510233,0.502852726658312,0.5134329271886271,2.444593554664509,0.911337764170489,1.772832594174078,0
D0311,c1c(ccc(n1)NCCNCC(=O)N1[C@@H](C[C@@H](C1)F)C#N)Cl,8.569,1.2319319661012869,0.4680201931631163,3.160221390868393,0.3031553154978037,-0.4062819925584247,0.1642664266089148,54.183609829457744,10.997308775713186,0.1242239818865403,0.390019361923307,2.469972720180094,0.9113355804732312,1.3199261049716942,1
D2436,N1(C(=O)[C@H]([C@@H]2CC[C@@H](NC(=O)OCc3ccccc3)CC2)[NH3+])C[C@@H]([C@H](C1)F)F,6.081,1.1775188677091863,0.4741735976666344,3.1792883599542336,0.4334010512347299,-0.4732355597599686,0.470227867507653,54.41687479228205,10.955249027699242,0.2090197648952101,0.7175420375563764,2.440845175031055,0.977229055197493,1.886561458642792,0
